id,dteday,Season,Hour,Holiday,Days,Workdays,Weather,Temp,TempFeeled,Humidity,Windspeed,Casual,Registered,Total User,Suhu
15918,2012-10-31,Winter,22,No,Wed,Yes,Good,14.76,17.424999999999997,56.99999999999999,8.9981,18,147,165,Panas
15919,2012-10-31,Winter,23,No,Wed,Yes,Good,14.76,18.18,56.99999999999999,6.0032,7,94,101,Panas
15920,2012-11-01,Winter,0,No,Thu,Yes,Good,14.76,18.18,56.99999999999999,6.0032,8,52,60,Panas
15921,2012-11-01,Winter,1,No,Thu,Yes,Good,12.299999999999999,15.909999999999998,75.0,7.0015,8,22,30,Dingin
15922,2012-11-01,Winter,2,No,Thu,Yes,Good,13.120000000000001,16.665,66.0,8.9981,10,10,20,Dingin
15923,2012-11-01,Winter,3,No,Thu,Yes,Good,13.940000000000001,16.665,61.0,8.9981,5,10,15,Dingin
15924,2012-11-01,Winter,4,No,Thu,Yes,Not Good,13.940000000000001,17.424999999999997,66.0,7.0015,2,8,10,Panas
15925,2012-11-01,Winter,5,No,Thu,Yes,Good,13.940000000000001,16.665,66.0,8.9981,1,39,40,Dingin
15926,2012-11-01,Winter,6,No,Thu,Yes,Good,13.940000000000001,16.665,61.0,11.0014,2,146,148,Dingin
15927,2012-11-01,Winter,7,No,Thu,Yes,Not Good,14.76,17.424999999999997,56.99999999999999,11.0014,6,414,420,Panas
15928,2012-11-01,Winter,8,No,Thu,Yes,Not Good,14.76,18.94,56.00000000000001,7.0015,12,668,680,Panas
15929,2012-11-01,Winter,9,No,Thu,Yes,Nearly Bad,14.76,18.18,56.99999999999999,7.0015,21,310,331,Panas
15930,2012-11-01,Winter,10,No,Thu,Yes,Nearly Bad,14.76,17.424999999999997,62.0,12.998000000000001,13,133,146,Panas
15931,2012-11-01,Winter,11,No,Thu,Yes,Nearly Bad,14.76,17.424999999999997,62.0,12.998000000000001,14,156,170,Panas
15932,2012-11-01,Winter,12,No,Thu,Yes,Nearly Bad,15.58,19.695,62.0,11.0014,23,198,221,Panas
15933,2012-11-01,Winter,13,No,Thu,Yes,Not Good,16.400000000000002,20.455000000000002,57.99999999999999,11.0014,49,199,248,Panas
15934,2012-11-01,Winter,14,No,Thu,Yes,Not Good,16.400000000000002,20.455000000000002,50.0,15.001299999999999,31,154,185,Panas
15935,2012-11-01,Winter,15,No,Thu,Yes,Not Good,16.400000000000002,20.455000000000002,54.0,11.0014,35,179,214,Panas
15936,2012-11-01,Winter,16,No,Thu,Yes,Not Good,16.400000000000002,20.455000000000002,54.0,11.0014,31,313,344,Panas
15937,2012-11-01,Winter,17,No,Thu,Yes,Nearly Bad,16.400000000000002,20.455000000000002,50.0,15.001299999999999,37,652,689,Panas
15938,2012-11-01,Winter,18,No,Thu,Yes,Not Good,16.400000000000002,20.455000000000002,50.0,11.0014,50,628,678,Panas
15939,2012-11-01,Winter,19,No,Thu,Yes,Not Good,16.400000000000002,20.455000000000002,50.0,11.0014,28,424,452,Panas
15940,2012-11-01,Winter,20,No,Thu,Yes,Not Good,15.58,19.695,54.0,16.997899999999998,16,280,296,Panas
15941,2012-11-01,Winter,21,No,Thu,Yes,Not Good,15.58,19.695,54.0,8.9981,29,238,267,Panas
15942,2012-11-01,Winter,22,No,Thu,Yes,Good,14.76,17.424999999999997,56.99999999999999,11.0014,27,175,202,Panas
15943,2012-11-01,Winter,23,No,Thu,Yes,Good,13.940000000000001,16.665,56.99999999999999,11.0014,8,112,120,Dingin
15944,2012-11-02,Winter,0,No,Fri,Yes,Good,13.940000000000001,16.665,56.99999999999999,11.0014,10,40,50,Dingin
15945,2012-11-02,Winter,1,No,Fri,Yes,Good,13.120000000000001,15.909999999999998,66.0,11.0014,5,19,24,Dingin
15946,2012-11-02,Winter,2,No,Fri,Yes,Good,13.120000000000001,15.909999999999998,66.0,11.0014,3,7,10,Dingin
15947,2012-11-02,Winter,3,No,Fri,Yes,Good,12.299999999999999,15.15,70.0,11.0014,0,3,3,Dingin
15948,2012-11-02,Winter,4,No,Fri,Yes,Good,12.299999999999999,15.909999999999998,70.0,7.0015,1,6,7,Dingin
15949,2012-11-02,Winter,5,No,Fri,Yes,Not Good,13.120000000000001,15.909999999999998,66.0,11.0014,1,25,26,Dingin
15950,2012-11-02,Winter,6,No,Fri,Yes,Good,12.299999999999999,15.15,70.0,11.0014,2,120,122,Dingin
15951,2012-11-02,Winter,7,No,Fri,Yes,Not Good,12.299999999999999,15.15,70.0,8.9981,8,349,357,Dingin
15952,2012-11-02,Winter,8,No,Fri,Yes,Good,13.120000000000001,16.665,56.99999999999999,7.0015,31,656,687,Dingin
15953,2012-11-02,Winter,9,No,Fri,Yes,Good,13.940000000000001,17.424999999999997,53.0,7.0015,27,355,382,Panas
15954,2012-11-02,Winter,10,No,Fri,Yes,Good,15.58,19.695,46.0,19.999499999999998,21,183,204,Panas
15955,2012-11-02,Winter,11,No,Fri,Yes,Good,17.22,21.21,41.0,27.999299999999998,42,179,221,Panas
15956,2012-11-02,Winter,12,No,Fri,Yes,Good,17.22,21.21,41.0,23.9994,52,240,292,Panas
15957,2012-11-02,Winter,13,No,Fri,Yes,Good,16.400000000000002,20.455000000000002,43.0,23.9994,64,230,294,Panas
15958,2012-11-02,Winter,14,No,Fri,Yes,Not Good,16.400000000000002,20.455000000000002,40.0,32.9975,63,199,262,Panas
15959,2012-11-02,Winter,15,No,Fri,Yes,Not Good,16.400000000000002,20.455000000000002,40.0,27.999299999999998,51,255,306,Panas
15960,2012-11-02,Winter,16,No,Fri,Yes,Good,15.58,19.695,40.0,22.0028,48,373,421,Panas
15961,2012-11-02,Winter,17,No,Fri,Yes,Good,15.58,19.695,40.0,22.0028,57,581,638,Panas
15962,2012-11-02,Winter,18,No,Fri,Yes,Not Good,15.58,19.695,43.0,22.0028,32,490,522,Panas
15963,2012-11-02,Winter,19,No,Fri,Yes,Not Good,15.58,19.695,43.0,19.999499999999998,38,336,374,Panas
15964,2012-11-02,Winter,20,No,Fri,Yes,Not Good,14.76,16.665,46.0,27.999299999999998,14,207,221,Dingin
15965,2012-11-02,Winter,21,No,Fri,Yes,Not Good,14.76,16.665,46.0,23.9994,23,133,156,Dingin
15966,2012-11-02,Winter,22,No,Fri,Yes,Good,14.76,16.665,46.0,16.997899999999998,14,135,149,Dingin
15967,2012-11-02,Winter,23,No,Fri,Yes,Good,13.940000000000001,15.15,53.0,19.999499999999998,11,108,119,Dingin
15968,2012-11-03,Winter,0,No,Sat,No,Good,13.940000000000001,16.665,53.0,11.0014,9,99,108,Dingin
15969,2012-11-03,Winter,1,No,Sat,No,Not Good,13.940000000000001,15.15,49.0,22.0028,6,83,89,Dingin
15970,2012-11-03,Winter,2,No,Sat,No,Not Good,13.940000000000001,15.909999999999998,49.0,16.997899999999998,10,36,46,Dingin
15971,2012-11-03,Winter,3,No,Sat,No,Not Good,13.940000000000001,15.909999999999998,49.0,16.997899999999998,6,22,28,Dingin
15972,2012-11-03,Winter,4,No,Sat,No,Not Good,13.120000000000001,15.15,49.0,19.999499999999998,8,8,16,Dingin
15973,2012-11-03,Winter,5,No,Sat,No,Not Good,13.120000000000001,15.15,49.0,16.997899999999998,1,8,9,Dingin
15974,2012-11-03,Winter,6,No,Sat,No,Not Good,13.120000000000001,15.909999999999998,49.0,12.998000000000001,4,17,21,Dingin
15975,2012-11-03,Winter,7,No,Sat,No,Not Good,13.120000000000001,15.15,49.0,16.997899999999998,1,58,59,Dingin
15976,2012-11-03,Winter,8,No,Sat,No,Not Good,13.940000000000001,15.15,46.0,19.999499999999998,10,132,142,Dingin
15977,2012-11-03,Winter,9,No,Sat,No,Not Good,13.940000000000001,15.15,49.0,19.999499999999998,31,188,219,Dingin
15978,2012-11-03,Winter,10,No,Sat,No,Good,14.76,16.665,46.0,26.0027,68,260,328,Dingin
15979,2012-11-03,Winter,11,No,Sat,No,Not Good,14.76,16.665,46.0,26.0027,56,284,340,Dingin
15980,2012-11-03,Winter,12,No,Sat,No,Not Good,14.76,15.909999999999998,46.0,31.0009,74,320,394,Dingin
15981,2012-11-03,Winter,13,No,Sat,No,Not Good,14.76,16.665,46.0,23.9994,110,339,449,Dingin
15982,2012-11-03,Winter,14,No,Sat,No,Not Good,14.76,16.665,50.0,22.0028,136,319,455,Dingin
15983,2012-11-03,Winter,15,No,Sat,No,Not Good,14.76,15.909999999999998,46.0,30.002599999999997,117,331,448,Dingin
15984,2012-11-03,Winter,16,No,Sat,No,Not Good,14.76,16.665,46.0,22.0028,108,292,400,Dingin
15985,2012-11-03,Winter,17,No,Sat,No,Not Good,14.76,16.665,46.0,19.999499999999998,112,298,410,Dingin
15986,2012-11-03,Winter,18,No,Sat,No,Not Good,14.76,16.665,46.0,19.0012,58,239,297,Dingin
15987,2012-11-03,Winter,19,No,Sat,No,Good,14.76,17.424999999999997,50.0,11.0014,22,217,239,Panas
15988,2012-11-03,Winter,20,No,Sat,No,Good,13.940000000000001,16.665,53.0,8.9981,23,158,181,Dingin
15989,2012-11-03,Winter,21,No,Sat,No,Good,13.940000000000001,17.424999999999997,53.0,7.0015,31,135,166,Panas
15990,2012-11-03,Winter,22,No,Sat,No,Good,13.120000000000001,16.665,56.99999999999999,7.0015,13,133,146,Dingin
15991,2012-11-03,Winter,23,No,Sat,No,Good,13.120000000000001,16.665,56.99999999999999,7.0015,15,133,148,Dingin
15992,2012-11-04,Winter,0,No,Sun,No,Good,12.299999999999999,15.909999999999998,61.0,7.0015,5,97,102,Dingin
15993,2012-11-04,Winter,1,No,Sun,No,Good,10.66,14.395,81.0,6.0032,26,139,165,Dingin
15994,2012-11-04,Winter,2,No,Sun,No,Good,12.299999999999999,16.665,65.0,0.0,6,31,37,Dingin
15995,2012-11-04,Winter,3,No,Sun,No,Good,11.48,14.395,61.0,7.0015,1,10,11,Dingin
15996,2012-11-04,Winter,4,No,Sun,No,Good,10.66,13.635,65.0,8.9981,2,7,9,Dingin
15997,2012-11-04,Winter,5,No,Sun,No,Good,10.66,13.635,65.0,7.0015,0,5,5,Dingin
15998,2012-11-04,Winter,6,No,Sun,No,Good,11.48,14.395,61.0,8.9981,2,14,16,Dingin
15999,2012-11-04,Winter,7,No,Sun,No,Good,10.66,13.635,65.0,7.0015,11,39,50,Dingin
16000,2012-11-04,Winter,8,No,Sun,No,Good,12.299999999999999,15.15,56.00000000000001,8.9981,34,115,149,Dingin
16001,2012-11-04,Winter,9,No,Sun,No,Good,13.120000000000001,16.665,53.0,0.0,56,161,217,Dingin
16002,2012-11-04,Winter,10,No,Sun,No,Good,13.940000000000001,16.665,49.0,12.998000000000001,73,287,360,Dingin
16003,2012-11-04,Winter,11,No,Sun,No,Good,15.58,19.695,46.0,15.001299999999999,134,311,445,Panas
16004,2012-11-04,Winter,12,No,Sun,No,Good,15.58,19.695,46.0,15.001299999999999,150,354,504,Panas
16005,2012-11-04,Winter,13,No,Sun,No,Good,16.400000000000002,20.455000000000002,43.0,15.001299999999999,122,371,493,Panas
16006,2012-11-04,Winter,14,No,Sun,No,Good,16.400000000000002,20.455000000000002,40.0,12.998000000000001,149,360,509,Panas
16007,2012-11-04,Winter,15,No,Sun,No,Good,16.400000000000002,20.455000000000002,40.0,15.001299999999999,149,300,449,Panas
16008,2012-11-04,Winter,16,No,Sun,No,Good,16.400000000000002,20.455000000000002,40.0,22.0028,119,316,435,Panas
16009,2012-11-04,Winter,17,No,Sun,No,Good,14.76,17.424999999999997,43.0,12.998000000000001,57,270,327,Panas
16010,2012-11-04,Winter,18,No,Sun,No,Good,14.76,17.424999999999997,43.0,15.001299999999999,31,206,237,Panas
16011,2012-11-04,Winter,19,No,Sun,No,Good,14.76,16.665,43.0,16.997899999999998,24,203,227,Dingin
16012,2012-11-04,Winter,20,No,Sun,No,Good,13.120000000000001,14.395,53.0,23.9994,7,134,141,Dingin
16013,2012-11-04,Winter,21,No,Sun,No,Good,12.299999999999999,13.635,52.0,19.999499999999998,16,71,87,Dingin
16014,2012-11-04,Winter,22,No,Sun,No,Good,12.299999999999999,14.395,52.0,19.0012,15,64,79,Dingin
16015,2012-11-04,Winter,23,No,Sun,No,Not Good,12.299999999999999,15.15,56.00000000000001,11.0014,12,41,53,Dingin
16016,2012-11-05,Winter,0,No,Mon,Yes,Not Good,12.299999999999999,14.395,56.00000000000001,12.998000000000001,3,20,23,Dingin
16017,2012-11-05,Winter,1,No,Mon,Yes,Not Good,12.299999999999999,15.15,56.00000000000001,11.0014,0,8,8,Dingin
16018,2012-11-05,Winter,2,No,Mon,Yes,Not Good,12.299999999999999,15.15,56.00000000000001,11.0014,2,4,6,Dingin
16019,2012-11-05,Winter,3,No,Mon,Yes,Not Good,12.299999999999999,14.395,56.00000000000001,15.001299999999999,1,3,4,Dingin
16020,2012-11-05,Winter,4,No,Mon,Yes,Not Good,12.299999999999999,14.395,52.0,16.997899999999998,5,11,16,Dingin
16021,2012-11-05,Winter,5,No,Mon,Yes,Not Good,12.299999999999999,13.635,52.0,22.0028,1,38,39,Dingin
16022,2012-11-05,Winter,6,No,Mon,Yes,Not Good,12.299999999999999,14.395,49.0,19.0012,4,135,139,Dingin
16023,2012-11-05,Winter,7,No,Mon,Yes,Not Good,12.299999999999999,14.395,49.0,16.997899999999998,8,453,461,Dingin
16024,2012-11-05,Winter,8,No,Mon,Yes,Not Good,12.299999999999999,14.395,49.0,15.001299999999999,19,629,648,Dingin
16025,2012-11-05,Winter,9,No,Mon,Yes,Not Good,12.299999999999999,14.395,52.0,19.0012,18,239,257,Dingin
16026,2012-11-05,Winter,10,No,Mon,Yes,Good,13.120000000000001,15.15,49.0,19.0012,30,112,142,Dingin
16027,2012-11-05,Winter,11,No,Mon,Yes,Good,13.940000000000001,15.909999999999998,46.0,15.001299999999999,31,119,150,Dingin
16028,2012-11-05,Winter,12,No,Mon,Yes,Good,14.76,16.665,43.0,22.0028,38,206,244,Dingin
16029,2012-11-05,Winter,13,No,Mon,Yes,Good,14.76,16.665,40.0,16.997899999999998,39,183,222,Dingin
16030,2012-11-05,Winter,14,No,Mon,Yes,Good,15.58,19.695,40.0,11.0014,31,165,196,Panas
16031,2012-11-05,Winter,15,No,Mon,Yes,Good,15.58,19.695,40.0,19.0012,24,207,231,Panas
16032,2012-11-05,Winter,16,No,Mon,Yes,Good,14.76,16.665,43.0,19.0012,35,325,360,Dingin
16033,2012-11-05,Winter,17,No,Mon,Yes,Good,13.940000000000001,15.909999999999998,46.0,15.001299999999999,34,604,638,Dingin
16034,2012-11-05,Winter,18,No,Mon,Yes,Good,13.940000000000001,15.909999999999998,46.0,15.001299999999999,19,523,542,Dingin
16035,2012-11-05,Winter,19,No,Mon,Yes,Good,13.120000000000001,15.909999999999998,49.0,11.0014,11,361,372,Dingin
16036,2012-11-05,Winter,20,No,Mon,Yes,Good,13.120000000000001,15.15,49.0,16.997899999999998,13,228,241,Dingin
16037,2012-11-05,Winter,21,No,Mon,Yes,Good,12.299999999999999,14.395,52.0,19.0012,8,144,152,Dingin
16038,2012-11-05,Winter,22,No,Mon,Yes,Good,11.48,13.635,56.00000000000001,12.998000000000001,4,111,115,Dingin
16039,2012-11-05,Winter,23,No,Mon,Yes,Good,10.66,13.635,60.0,8.9981,0,53,53,Dingin
16040,2012-11-06,Winter,0,No,Tue,Yes,Good,9.84,12.879999999999999,60.0,7.0015,1,18,19,Dingin
16041,2012-11-06,Winter,1,No,Tue,Yes,Good,9.84,12.120000000000001,60.0,11.0014,0,8,8,Dingin
16042,2012-11-06,Winter,2,No,Tue,Yes,Good,9.84,12.879999999999999,65.0,6.0032,0,2,2,Dingin
16043,2012-11-06,Winter,3,No,Tue,Yes,Good,9.02,12.120000000000001,64.0,7.0015,0,4,4,Dingin
16044,2012-11-06,Winter,4,No,Tue,Yes,Good,9.02,12.879999999999999,69.0,6.0032,0,7,7,Dingin
16045,2012-11-06,Winter,5,No,Tue,Yes,Not Good,9.02,11.365,64.0,12.998000000000001,1,40,41,Dingin
16046,2012-11-06,Winter,6,No,Tue,Yes,Good,9.02,11.365,69.0,8.9981,6,143,149,Dingin
16047,2012-11-06,Winter,7,No,Tue,Yes,Good,8.200000000000001,10.605,69.0,11.0014,9,378,387,Dingin
16048,2012-11-06,Winter,8,No,Tue,Yes,Good,9.02,11.365,69.0,11.0014,20,568,588,Dingin
16049,2012-11-06,Winter,9,No,Tue,Yes,Good,10.66,12.879999999999999,60.0,11.0014,25,338,363,Dingin
16050,2012-11-06,Winter,10,No,Tue,Yes,Good,12.299999999999999,14.395,49.0,12.998000000000001,41,189,230,Dingin
16051,2012-11-06,Winter,11,No,Tue,Yes,Good,13.120000000000001,16.665,45.0,8.9981,39,177,216,Dingin
16052,2012-11-06,Winter,12,No,Tue,Yes,Good,13.120000000000001,16.665,45.0,8.9981,31,217,248,Dingin
16053,2012-11-06,Winter,13,No,Tue,Yes,Good,13.940000000000001,16.665,46.0,8.9981,46,232,278,Dingin
16054,2012-11-06,Winter,14,No,Tue,Yes,Good,14.76,18.18,40.0,7.0015,44,196,240,Panas
16055,2012-11-06,Winter,15,No,Tue,Yes,Good,13.940000000000001,15.909999999999998,46.0,16.997899999999998,45,227,272,Dingin
16056,2012-11-06,Winter,16,No,Tue,Yes,Good,13.940000000000001,16.665,46.0,11.0014,33,369,402,Dingin
16057,2012-11-06,Winter,17,No,Tue,Yes,Good,13.120000000000001,15.15,53.0,15.001299999999999,30,597,627,Dingin
16058,2012-11-06,Winter,18,No,Tue,Yes,Good,13.120000000000001,15.15,56.99999999999999,19.999499999999998,20,477,497,Dingin
16059,2012-11-06,Winter,19,No,Tue,Yes,Good,12.299999999999999,14.395,56.00000000000001,15.001299999999999,15,356,371,Dingin
16060,2012-11-06,Winter,20,No,Tue,Yes,Good,12.299999999999999,14.395,61.0,15.001299999999999,10,218,228,Dingin
16061,2012-11-06,Winter,21,No,Tue,Yes,Not Good,12.299999999999999,14.395,56.00000000000001,16.997899999999998,14,137,151,Dingin
16062,2012-11-06,Winter,22,No,Tue,Yes,Not Good,12.299999999999999,14.395,56.00000000000001,15.001299999999999,17,136,153,Dingin
16063,2012-11-06,Winter,23,No,Tue,Yes,Good,12.299999999999999,14.395,56.00000000000001,15.001299999999999,19,186,205,Dingin
16064,2012-11-07,Winter,0,No,Wed,Yes,Not Good,12.299999999999999,14.395,56.00000000000001,19.0012,49,234,283,Dingin
16065,2012-11-07,Winter,1,No,Wed,Yes,Not Good,11.48,13.635,61.0,16.997899999999998,6,86,92,Dingin
16066,2012-11-07,Winter,2,No,Wed,Yes,Not Good,11.48,12.879999999999999,56.00000000000001,19.999499999999998,6,68,74,Dingin
16067,2012-11-07,Winter,3,No,Wed,Yes,Not Good,11.48,12.879999999999999,52.0,22.0028,2,9,11,Dingin
16068,2012-11-07,Winter,4,No,Wed,Yes,Not Good,11.48,12.879999999999999,52.0,19.999499999999998,0,9,9,Dingin
16069,2012-11-07,Winter,5,No,Wed,Yes,Not Good,11.48,12.879999999999999,52.0,22.0028,0,27,27,Dingin
16070,2012-11-07,Winter,6,No,Wed,Yes,Not Good,10.66,12.120000000000001,56.00000000000001,19.0012,3,115,118,Dingin
16071,2012-11-07,Winter,7,No,Wed,Yes,Not Good,10.66,11.365,56.00000000000001,19.999499999999998,5,314,319,Dingin
16072,2012-11-07,Winter,8,No,Wed,Yes,Not Good,10.66,12.120000000000001,60.0,19.0012,18,583,601,Dingin
16073,2012-11-07,Winter,9,No,Wed,Yes,Not Good,10.66,12.120000000000001,60.0,19.0012,17,351,368,Dingin
16074,2012-11-07,Winter,10,No,Wed,Yes,Not Good,11.48,12.879999999999999,56.00000000000001,19.999499999999998,27,151,178,Dingin
16075,2012-11-07,Winter,11,No,Wed,Yes,Not Good,13.120000000000001,14.395,51.0,23.9994,15,132,147,Dingin
16076,2012-11-07,Winter,12,No,Wed,Yes,Not Good,13.120000000000001,15.15,53.0,19.0012,24,188,212,Dingin
16077,2012-11-07,Winter,13,No,Wed,Yes,Not Good,13.120000000000001,15.15,53.0,16.997899999999998,23,158,181,Dingin
16078,2012-11-07,Winter,14,No,Wed,Yes,Not Good,13.120000000000001,14.395,53.0,23.9994,19,142,161,Dingin
16079,2012-11-07,Winter,15,No,Wed,Yes,Not Good,13.120000000000001,15.15,53.0,19.999499999999998,20,178,198,Dingin
16080,2012-11-07,Winter,16,No,Wed,Yes,Not Good,13.120000000000001,14.395,53.0,23.9994,23,250,273,Dingin
16081,2012-11-07,Winter,17,No,Wed,Yes,Not Good,13.120000000000001,14.395,53.0,26.0027,16,501,517,Dingin
16082,2012-11-07,Winter,18,No,Wed,Yes,Not Good,13.120000000000001,14.395,53.0,23.9994,17,448,465,Dingin
16083,2012-11-07,Winter,19,No,Wed,Yes,Not Good,12.299999999999999,13.635,56.00000000000001,19.999499999999998,17,302,319,Dingin
16084,2012-11-07,Winter,20,No,Wed,Yes,Not Good,13.120000000000001,15.15,49.0,22.0028,7,249,256,Dingin
16085,2012-11-07,Winter,21,No,Wed,Yes,Not Good,13.120000000000001,15.15,49.0,19.999499999999998,5,121,126,Dingin
16086,2012-11-07,Winter,22,No,Wed,Yes,Nearly Bad,12.299999999999999,14.395,56.00000000000001,16.997899999999998,4,56,60,Dingin
16087,2012-11-07,Winter,23,No,Wed,Yes,Nearly Bad,11.48,13.635,65.0,15.001299999999999,3,37,40,Dingin
16088,2012-11-08,Winter,0,No,Thu,Yes,Nearly Bad,11.48,13.635,61.0,15.001299999999999,1,14,15,Dingin
16089,2012-11-08,Winter,1,No,Thu,Yes,Nearly Bad,12.299999999999999,13.635,52.0,23.9994,1,11,12,Dingin
16090,2012-11-08,Winter,2,No,Thu,Yes,Not Good,12.299999999999999,14.395,49.0,15.001299999999999,1,5,6,Dingin
16091,2012-11-08,Winter,4,No,Thu,Yes,Not Good,12.299999999999999,14.395,45.0,19.0012,1,9,10,Dingin
16092,2012-11-08,Winter,5,No,Thu,Yes,Not Good,12.299999999999999,14.395,42.0,15.001299999999999,0,35,35,Dingin
16093,2012-11-08,Winter,6,No,Thu,Yes,Good,12.299999999999999,14.395,39.0,15.001299999999999,2,122,124,Dingin
16094,2012-11-08,Winter,7,No,Thu,Yes,Good,11.48,12.879999999999999,36.0,26.0027,12,411,423,Dingin
16095,2012-11-08,Winter,8,No,Thu,Yes,Good,12.299999999999999,14.395,33.0,19.0012,16,652,668,Dingin
16096,2012-11-08,Winter,9,No,Thu,Yes,Good,13.120000000000001,14.395,31.0,23.9994,22,253,275,Dingin
16097,2012-11-08,Winter,10,No,Thu,Yes,Good,13.120000000000001,15.15,31.0,22.0028,13,148,161,Dingin
16098,2012-11-08,Winter,11,No,Thu,Yes,Good,14.76,16.665,28.999999999999996,26.0027,16,155,171,Dingin
16099,2012-11-08,Winter,12,No,Thu,Yes,Good,16.400000000000002,20.455000000000002,24.0,32.9975,33,202,235,Panas
16100,2012-11-08,Winter,13,No,Thu,Yes,Good,18.04,21.97,18.0,27.999299999999998,33,195,228,Panas
16101,2012-11-08,Winter,14,No,Thu,Yes,Good,18.04,21.97,18.0,27.999299999999998,33,149,182,Panas
16102,2012-11-08,Winter,15,No,Thu,Yes,Good,18.04,21.97,18.0,27.999299999999998,32,201,233,Panas
16103,2012-11-08,Winter,16,No,Thu,Yes,Good,17.22,21.21,16.0,26.0027,18,321,339,Panas
16104,2012-11-08,Winter,17,No,Thu,Yes,Good,16.400000000000002,20.455000000000002,20.0,19.999499999999998,36,556,592,Panas
16105,2012-11-08,Winter,18,No,Thu,Yes,Good,16.400000000000002,20.455000000000002,24.0,27.999299999999998,16,491,507,Panas
16106,2012-11-08,Winter,19,No,Thu,Yes,Good,15.58,19.695,27.0,23.9994,14,359,373,Panas
16107,2012-11-08,Winter,20,No,Thu,Yes,Good,15.58,19.695,28.999999999999996,31.0009,10,235,245,Panas
16108,2012-11-08,Winter,21,No,Thu,Yes,Good,14.76,16.665,37.0,26.0027,11,222,233,Dingin
16109,2012-11-08,Winter,22,No,Thu,Yes,Good,13.940000000000001,15.15,42.0,19.999499999999998,14,147,161,Dingin
16110,2012-11-08,Winter,23,No,Thu,Yes,Good,13.940000000000001,15.15,46.0,23.9994,5,82,87,Dingin
16111,2012-11-09,Winter,0,No,Fri,Yes,Good,13.940000000000001,15.15,49.0,22.0028,9,46,55,Dingin
16112,2012-11-09,Winter,1,No,Fri,Yes,Good,13.120000000000001,15.15,53.0,19.0012,3,17,20,Dingin
16113,2012-11-09,Winter,2,No,Fri,Yes,Good,13.120000000000001,15.15,53.0,16.997899999999998,1,11,12,Dingin
16114,2012-11-09,Winter,3,No,Fri,Yes,Good,13.120000000000001,14.395,53.0,27.999299999999998,3,6,9,Dingin
16115,2012-11-09,Winter,4,No,Fri,Yes,Good,13.120000000000001,14.395,53.0,23.9994,0,14,14,Dingin
16116,2012-11-09,Winter,5,No,Fri,Yes,Good,12.299999999999999,14.395,56.00000000000001,12.998000000000001,2,25,27,Dingin
16117,2012-11-09,Winter,6,No,Fri,Yes,Good,10.66,13.635,65.0,7.0015,5,126,131,Dingin
16118,2012-11-09,Winter,7,No,Fri,Yes,Good,10.66,13.635,65.0,8.9981,9,332,341,Dingin
16119,2012-11-09,Winter,8,No,Fri,Yes,Good,13.120000000000001,15.909999999999998,56.99999999999999,11.0014,25,668,693,Dingin
16120,2012-11-09,Winter,9,No,Fri,Yes,Good,13.940000000000001,15.15,53.0,27.999299999999998,23,304,327,Dingin
16121,2012-11-09,Winter,10,No,Fri,Yes,Good,14.76,16.665,50.0,22.0028,34,163,197,Dingin
16122,2012-11-09,Winter,11,No,Fri,Yes,Good,16.400000000000002,20.455000000000002,47.0,19.999499999999998,66,185,251,Panas
16123,2012-11-09,Winter,12,No,Fri,Yes,Good,18.04,21.97,41.0,22.0028,48,214,262,Panas
16124,2012-11-09,Winter,13,No,Fri,Yes,Good,18.86,22.725,38.0,19.999499999999998,62,237,299,Panas
16125,2012-11-09,Winter,14,No,Fri,Yes,Good,18.86,22.725,38.0,12.998000000000001,67,207,274,Panas
16126,2012-11-09,Winter,15,No,Fri,Yes,Good,18.86,22.725,36.0,15.001299999999999,78,278,356,Panas
16127,2012-11-09,Winter,16,No,Fri,Yes,Good,18.86,22.725,38.0,11.0014,57,377,434,Panas
16128,2012-11-09,Winter,17,No,Fri,Yes,Good,17.22,21.21,44.0,8.9981,61,593,654,Panas
16129,2012-11-09,Winter,18,No,Fri,Yes,Good,17.22,21.21,44.0,7.0015,46,450,496,Panas
16130,2012-11-09,Winter,19,No,Fri,Yes,Good,13.940000000000001,17.424999999999997,71.0,6.0032,30,331,361,Panas
16131,2012-11-09,Winter,20,No,Fri,Yes,Good,14.76,17.424999999999997,66.0,8.9981,20,235,255,Panas
16132,2012-11-09,Winter,21,No,Fri,Yes,Good,13.940000000000001,18.18,76.0,0.0,23,176,199,Panas
16133,2012-11-09,Winter,22,No,Fri,Yes,Good,13.940000000000001,17.424999999999997,71.0,7.0015,17,146,163,Panas
16134,2012-11-09,Winter,23,No,Fri,Yes,Good,13.120000000000001,16.665,81.0,6.0032,20,142,162,Dingin
16135,2012-11-10,Winter,0,No,Sat,No,Good,13.120000000000001,16.665,76.0,6.0032,16,106,122,Dingin
16136,2012-11-10,Winter,1,No,Sat,No,Good,12.299999999999999,15.909999999999998,81.0,6.0032,8,68,76,Dingin
